sex,age,group_size,rain_month_mm,season,hydro_year,month,diet_PC1,diet_PC2,diet_PC3,diet_PC4,diet_PC5,diet_PC6,diet_PC7,diet_PC8,diet_PC9,diet_PC10,diet_PC11,diet_PC12,diet_PC13,group_num,day_of_month,week_of_year,year,Faecalibacterium,Bifidobacterium,Rikenellaceae_RC9_gut_group,Candidatus_Methanogranum,Prevotella_9,CAG-873,Megasphaera
1,7.690623,59,0.0,1,2002,6,1.437544,9.879271,-5.728065,-1.396604,-1.671244,2.369147,1.8981,4.774084,1.15772,-4.960773,0.8971286,0.5199242,0.01947395,2.2,18,25,2002,0.0,0.5153653033336512,0.1064607366447389,0.0486223662884927,0.0223726443575809,0.00022245527060094704,0.0049575746019639
1,7.82204,60,0.0,1,2002,8,53.25337,13.00223,-5.562533,-3.967232,-0.2410959,-0.3155525,3.287539,-1.404999,-0.4298105,0.8108742,-1.084786,0.4012308,-0.07243218,2.2,5,32,2002,0.0,0.8163300093752662,0.0014489047984317,0.003537032302054,0.0267621239239751,0.0,0.0161936418648257
1,7.931554,60,0.8,1,2002,9,31.72142,4.628642,-1.774315,-9.245587,4.149574,-7.317458,-0.01531236,-1.341585,-0.8392145,0.2770402,1.447114,0.5068621,0.1470742,2.2,14,37,2002,0.0,0.3869619963369963,0.1256295787545787,0.1682692307692307,0.0944368131868132,0.0031478937728937,0.0096153846153846
1,8.164271,63,84.2,0,2003,12,-26.79526,-2.405942,5.530708,-6.558578,6.873633,-4.004208,1.329352,0.9128286,1.425355,-0.5166466,-12.28227,0.5694472,0.4978394,2.2,8,49,2002,0.0,0.1937929818374184,0.1998765649797213,0.265693881149709,0.0484041615235408,0.0052019044260271,0.0348263092928936
1,8.164271,63,84.2,0,2003,12,-26.79526,-2.405942,5.530708,-6.558578,6.873633,-4.004208,1.329352,0.9128286,1.425355,-0.5166466,-12.28227,0.5694472,0.4978394,2.2,8,49,2002,0.0,0.5543900543900544,0.0423951048951048,0.0517676767676767,0.0816822066822066,0.0143745143745143,0.0170454545454545
1,8.169747,64,70.4,0,2003,12,-26.27873,-8.092803,6.214885,-13.14599,6.23857,-9.909381,-0.5688304,-1.990803,-1.061734,-0.5472093,-8.856667,0.4586425,0.5214979,2.2,10,50,2002,0.0,0.2904516603808297,0.3054456811700855,0.0901940943795418,0.0115444761291509,0.0092907736178824,0.0079109557538404
1,8.169747,64,70.4,0,2003,12,-26.27873,-8.092803,6.214885,-13.14599,6.23857,-9.909381,-0.5688304,-1.990803,-1.061734,-0.5472093,-8.856667,0.4586425,0.5214979,2.2,10,50,2002,0.0,0.3268503511615343,0.0459211237169097,0.0896812533765532,0.1507293354943274,0.0848190167477039,0.0459211237169097
1,8.186174,64,62.8,0,2003,12,-29.33636,-5.580391,5.665661,-13.04269,6.21402,-9.37985,-0.2112302,-2.150364,-0.514279,-0.1049807,-7.467517,0.437863,0.4861816,2.2,16,51,2002,0.0052835639349247,0.1533753991181389,0.093051543256804,0.1234985555724494,0.0304850235669758,0.1385129998479549,0.016991029344686
1,8.229979,66,130.9,0,2003,1,-36.24458,-2.844671,2.443627,-17.88837,3.987786,-8.400455,-0.1733405,0.257289,3.153085,0.6720287,-7.351553,0.570838,0.5079848,2.2,1,1,2003,0.0,0.6564177647632992,0.0141532454856027,0.0078086871644704,0.0453879941434846,0.0,0.1420204978038067
1,8.271047,64,88.5,0,2003,1,-25.12768,-16.84324,-14.68985,-6.681397,-19.51968,-4.613469,-3.520077,-0.3006016,-2.299044,3.81318,-2.500607,0.03963442,0.06001521,2.2,16,3,2003,0.0,0.4122719734660033,0.0013740819710968,0.00018952854773750296,0.3834636342099028,0.0,0.0400852878464818
1,8.281999,64,87.7,0,2003,1,-23.216,-18.795,-16.06801,-5.868169,-21.88613,-4.162439,-3.962832,0.1405134,-2.562671,3.865323,-3.018152,0.02413388,0.039501,2.2,20,4,2003,0.0010392222594703,0.3330539725108951,0.1600737512571237,0.0788132752262822,0.0160241367750586,0.0300033523298692,0.0064364733489775
1,8.281999,64,87.7,0,2003,1,-23.216,-18.795,-16.06801,-5.868169,-21.88613,-4.162439,-3.962832,0.1405134,-2.562671,3.865323,-3.018152,0.02413388,0.039501,2.2,20,4,2003,0.0,0.6678373935136751,0.0093782693169929,0.0338140786130623,0.0912419668211029,0.0032506351815872,0.012666268121357
1,8.366872,65,9.8,0,2003,2,27.90347,2.540205,-15.07504,0.9999302,-0.6858435,0.6758549,2.588983,-0.1963907,2.533787,2.347198,-2.362227,0.411041,0.02218983,2.2,20,8,2003,0.0005410245886347524,0.562628260139547,0.0314913622626021,0.0733181597701578,0.1243050632439088,0.0225551285399798,0.0073318159770157
1,8.383299,65,9.8,0,2003,2,10.89081,-14.4862,-6.229666,-11.42417,-23.07915,-0.9019043,-11.99478,-2.590321,1.185458,-0.6728269,0.4010417,0.2879149,-0.1339454,2.2,26,9,2003,0.0,0.5623973727422004,0.0131362889983579,0.0677339901477832,0.1120689655172414,0.0114942528735632,0.0172413793103448
1,8.421629,66,9.8,0,2003,3,21.59862,-11.74874,2.923574,-8.357834,-20.95538,0.2744476,-9.984522,-0.7133073,-0.2195474,-0.6781265,0.8133398,0.3886801,-0.1112471,2.2,12,11,2003,0.0,0.38567081604426,0.00033195020746887966,0.00022130013831258644,0.3867773167358229,0.00011065006915629322,0.0660857538035961
1,8.657084,66,46.4,1,2003,6,-49.64185,10.18106,0.2225448,0.2667137,-4.63687,-1.772667,-2.699178,0.8447168,3.069086,-2.410947,-0.7174224,0.3167516,0.08319723,2.2,6,23,2003,0.0,0.8047072763505144,0.0076479775946571,0.0051704637259654,0.0419830882748963,0.0,0.0101524209619216
1,9.193703,69,8.4,0,2004,12,19.3981,8.834708,-1.614306,-4.615901,2.754713,-0.862523,-0.5623297,-0.5278623,0.6102361,0.5561754,0.3571341,-0.03687908,-1.489034,2.2,19,51,2003,0.0008116108087463,0.2628186765969636,0.148811228874248,0.0835004296763105,0.076004965148477,0.0081638498997421,0.0085457843979757
1,9.215606,69,7.0,0,2004,12,2.050875,7.176876,0.8310179,-7.098777,5.791608,-5.170492,-0.6769453,-2.957281,-1.352228,0.2665923,0.04318071,0.3676518,0.1500397,2.2,27,52,2003,0.0260126347082868,0.3934968413229283,0.0009661835748792272,0.0003716090672612412,0.2767001114827201,0.0,0.0136008918617614
1,9.327858,69,105.8,0,2004,2,-45.04322,-0.4690508,12.20174,2.472109,1.32011,-0.4519905,0.6869249,-6.999193,-1.279659,2.865596,3.319472,0.03412618,0.07673273,2.2,6,6,2004,0.001060820367751,0.1592590577739092,0.08002393645958,0.1508268958764008,0.0437384397780437,0.0037264715482537,0.0047872919160047
